dataset,cohort,model,mode,condition,item_id,item_name,n,evaluated_n,mae,mean_bias,mean_confidence,evidence_rate,reasoning_rate,high_conf_error_rate,predicted_positive_rate,score9_n
HAMD-17,PDCH标签99人,GLM-5.2,思考,C12,11,躯体性焦虑,99,99,0.5353535353535354,-0.1919191919191919,0.8463636363636363,1.0,1.0,0.09090909090909091,0.8787878787878788,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C12,12,胃肠道症状,99,99,0.1717171717171717,0.030303030303030304,0.8843434343434343,0.98989898989899,1.0,0.050505050505050504,0.5555555555555556,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C12,13,全身症状,99,99,0.36363636363636365,-0.08080808080808081,0.8550505050505051,0.98989898989899,1.0,0.12121212121212122,0.7070707070707071,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C12,14,性症状,99,64,0.3125,1.1232876712328768,0.8552525252525253,0.7171717171717171,1.0,0.31313131313131315,0.43434343434343436,35
HAMD-17,PDCH标签99人,GLM-5.2,思考,C12,15,疑病,99,99,0.41414141414141414,-0.030303030303030304,0.852020202020202,0.898989898989899,0.98989898989899,0.04040404040404041,0.45454545454545453,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C12,16,体重减轻,99,99,0.29292929292929293,0.1111111111111111,0.9023232323232323,0.9494949494949495,1.0,0.08080808080808081,0.31313131313131315,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C12,17,自知力,99,99,0.31313131313131315,0.050505050505050504,0.8838383838383839,0.98989898989899,1.0,0.1111111111111111,0.21212121212121213,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,1,抑郁情绪,99,99,0.7171717171717171,-0.494949494949495,0.8888888888888888,1.0,1.0,0.29292929292929293,0.797979797979798,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,2,有罪感,99,99,0.5757575757575758,-0.0707070707070707,0.8964646464646465,1.0,1.0,0.2727272727272727,0.7575757575757576,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,3,自杀,99,99,0.494949494949495,0.3333333333333333,0.9312121212121212,0.98989898989899,1.0,0.20202020202020202,0.46464646464646464,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,4,入睡困难,95,95,0.42105263157894735,0.10526315789473684,0.9163157894736842,1.0,1.0,0.22105263157894736,0.5473684210526316,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,4,入睡困难（初段失眠）,4,4,0.25,-0.25,0.8125,1.0,1.0,0.0,0.25,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,5,睡眠不深,95,95,0.5157894736842106,-0.15789473684210525,0.8821052631578947,0.9578947368421052,1.0,0.17894736842105263,0.5789473684210527,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,5,睡眠不深（中段失眠）,4,4,0.5,0.0,0.8875,1.0,1.0,0.0,0.5,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,6,早醒,95,95,0.3263157894736842,0.031578947368421054,0.9005263157894736,0.9578947368421052,1.0,0.15789473684210525,0.45263157894736844,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,6,早醒（末段失眠）,4,4,0.75,0.25,0.8875,1.0,1.0,0.25,0.5,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,7,工作和兴趣,99,99,0.7272727272727273,0.36363636363636365,0.8858585858585859,1.0,1.0,0.25252525252525254,0.8080808080808081,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,8,迟滞,99,99,0.7272727272727273,0.4444444444444444,0.8242424242424242,0.9191919191919192,1.0,0.1111111111111111,0.6363636363636364,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,9,激越,99,99,0.6666666666666666,0.24242424242424243,0.8383838383838383,0.9797979797979798,1.0,0.15151515151515152,0.5858585858585859,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,10,精神性焦虑,99,99,0.5252525252525253,-0.1414141414141414,0.8757575757575757,1.0,1.0,0.26262626262626265,0.7575757575757576,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,11,躯体性焦虑,99,99,0.5353535353535354,-0.1717171717171717,0.8671717171717171,1.0,1.0,0.25252525252525254,0.8585858585858586,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,12,胃肠道症状,99,99,0.21212121212121213,0.1111111111111111,0.9121212121212121,1.0,1.0,0.12121212121212122,0.5656565656565656,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,13,全身症状,99,99,0.26262626262626265,-0.08080808080808081,0.8954545454545455,1.0,1.0,0.20202020202020202,0.6666666666666666,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,14,性症状,99,66,0.3484848484848485,0.8767123287671232,0.9156565656565657,0.7272727272727273,1.0,0.3838383838383838,0.42424242424242425,33
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,15,疑病,99,99,0.4444444444444444,0.10101010101010101,0.8893939393939394,0.9696969696969697,1.0,0.1717171717171717,0.5252525252525253,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,16,体重减轻,99,99,0.2727272727272727,0.1919191919191919,0.9225252525252525,0.98989898989899,1.0,0.09090909090909091,0.3434343434343434,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C15,17,自知力,99,99,0.3333333333333333,0.15151515151515152,0.9055555555555556,1.0,1.0,0.13131313131313133,0.30303030303030304,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,1,抑郁情绪,99,99,0.7878787878787878,-0.5050505050505051,0.8924242424242423,1.0,1.0,0.3939393939393939,0.7777777777777778,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,2,有罪感,99,99,0.494949494949495,-0.050505050505050504,0.8992929292929293,0.9797979797979798,1.0,0.23232323232323232,0.7575757575757576,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,3,自我安全风险,1,1,0.0,0.0,0.95,1.0,1.0,0.0,0.0,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,3,自杀,98,98,0.5,0.3979591836734694,0.9379591836734694,1.0,1.0,0.20408163265306123,0.4897959183673469,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,4,入睡困难,97,97,0.44329896907216493,0.07216494845360824,0.918041237113402,0.9896907216494846,1.0,0.25773195876288657,0.5257731958762887,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,4,入睡困难（初段失眠）,2,2,0.0,0.0,0.975,1.0,1.0,0.0,0.0,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,5,睡眠不深,97,97,0.4845360824742268,-0.1134020618556701,0.8775257731958763,0.9381443298969072,1.0,0.12371134020618557,0.5567010309278351,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,5,睡眠不深（中段失眠）,2,2,0.5,0.5,0.9,1.0,1.0,0.0,0.5,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,6,早醒,97,97,0.3711340206185567,0.061855670103092786,0.895360824742268,0.9278350515463918,1.0,0.16494845360824742,0.4639175257731959,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,6,早醒（末段失眠）,2,2,0.0,0.0,0.975,1.0,1.0,0.0,0.5,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,7,工作和兴趣,99,99,0.8282828282828283,0.48484848484848486,0.8881818181818181,1.0,1.0,0.25252525252525254,0.8484848484848485,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,8,迟滞,99,99,0.8383838383838383,0.5555555555555556,0.8173737373737374,0.9090909090909091,1.0,0.12121212121212122,0.6666666666666666,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,9,激越,99,99,0.7070707070707071,0.2222222222222222,0.8434343434343434,0.9494949494949495,1.0,0.15151515151515152,0.5656565656565656,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,10,精神性焦虑,99,99,0.494949494949495,-0.15151515151515152,0.8808080808080808,1.0,1.0,0.24242424242424243,0.7373737373737373,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,11,躯体性焦虑,99,99,0.5252525252525253,-0.16161616161616163,0.8803030303030304,1.0,1.0,0.26262626262626265,0.8282828282828283,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,12,胃肠道症状,99,99,0.24242424242424243,0.1414141414141414,0.9114141414141415,1.0,1.0,0.0707070707070707,0.5656565656565656,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,13,全身症状,99,99,0.29292929292929293,-0.010101010101010102,0.8924242424242423,1.0,1.0,0.15151515151515152,0.7070707070707071,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,14,性症状,99,64,0.375,1.1095890410958904,0.9301010101010101,0.7272727272727273,1.0,0.43434343434343436,0.42424242424242425,35
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,15,疑病,99,99,0.40404040404040403,0.10101010101010101,0.8855555555555555,0.9494949494949495,1.0,0.12121212121212122,0.5252525252525253,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,16,体重减轻,99,99,0.24242424242424243,0.16161616161616163,0.9205050505050505,0.9494949494949495,1.0,0.1111111111111111,0.31313131313131315,0
HAMD-17,PDCH标签99人,GLM-5.2,思考,C16,17,自知力,99,99,0.3939393939393939,0.15151515151515152,0.9057575757575758,1.0,1.0,0.1919191919191919,0.2828282828282828,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,1,抑郁情绪,99,99,0.8080808080808081,0.32323232323232326,0.8392929292929293,1.0,1.0,0.12121212121212122,0.9797979797979798,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,2,有罪感,99,99,0.5555555555555556,-0.0707070707070707,0.807878787878788,1.0,1.0,0.030303030303030304,0.7777777777777778,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,3,自杀,99,99,0.8080808080808081,0.5656565656565656,0.8604040404040403,1.0,1.0,0.1919191919191919,0.7070707070707071,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,4,入睡困难,99,99,0.5858585858585859,0.26262626262626265,0.8555555555555556,1.0,1.0,0.21212121212121213,0.6565656565656566,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,5,睡眠不深,99,99,0.5959595959595959,-0.21212121212121213,0.8062626262626262,0.9595959595959596,1.0,0.06060606060606061,0.6161616161616161,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,6,早醒,99,99,0.3939393939393939,0.010101010101010102,0.8241414141414142,0.9494949494949495,1.0,0.09090909090909091,0.4444444444444444,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,7,工作和兴趣,99,99,0.696969696969697,0.35353535353535354,0.815959595959596,1.0,1.0,0.050505050505050504,0.9393939393939394,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,8,迟滞,99,99,0.7272727272727273,0.48484848484848486,0.7488888888888889,0.9191919191919192,1.0,0.010101010101010102,0.6666666666666666,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,9,激越,99,99,0.6262626262626263,0.18181818181818182,0.7968686868686868,0.9595959595959596,1.0,0.0707070707070707,0.5454545454545454,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,10,精神性焦虑,99,99,0.5656565656565656,0.06060606060606061,0.7977777777777778,1.0,1.0,0.030303030303030304,0.8282828282828283,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,11,躯体性焦虑,99,99,0.6060606060606061,-0.30303030303030304,0.7904040404040404,1.0,1.0,0.0707070707070707,0.8787878787878788,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,12,胃肠道症状,99,99,0.35353535353535354,0.1111111111111111,0.8298989898989899,1.0,1.0,0.020202020202020204,0.5959595959595959,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,13,全身症状,99,99,0.36363636363636365,0.16161616161616163,0.8127272727272726,1.0,1.0,0.030303030303030304,0.7878787878787878,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,14,性症状,99,40,0.475,3.835616438356164,0.6671717171717172,0.6767676767676768,1.0,0.20202020202020202,0.36363636363636365,59
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,15,疑病,99,99,0.5353535353535354,0.010101010101010102,0.7840404040404041,0.98989898989899,1.0,0.010101010101010102,0.5757575757575758,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,16,体重减轻,99,99,0.37373737373737376,0.13131313131313133,0.8567676767676767,0.98989898989899,1.0,0.06060606060606061,0.35353535353535354,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C03,17,自知力,99,99,0.26262626262626265,-0.04040404040404041,0.8755555555555556,1.0,1.0,0.08080808080808081,0.15151515151515152,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,1,抑郁情绪,99,99,0.8585858585858586,0.37373737373737376,0.844949494949495,1.0,1.0,0.12121212121212122,0.9696969696969697,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,2,有罪感,99,99,0.5151515151515151,-0.050505050505050504,0.797979797979798,1.0,1.0,0.04040404040404041,0.7878787878787878,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,3,自杀,99,99,0.9090909090909091,0.6868686868686869,0.8462626262626263,1.0,1.0,0.1919191919191919,0.7878787878787878,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,4,入睡困难,99,99,0.6464646464646465,0.30303030303030304,0.8580808080808081,1.0,1.0,0.2222222222222222,0.6565656565656566,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,5,睡眠不深,99,99,0.6262626262626263,-0.20202020202020202,0.7792929292929294,0.9292929292929293,1.0,0.050505050505050504,0.6363636363636364,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,6,早醒,99,99,0.4444444444444444,0.06060606060606061,0.8151515151515152,0.9191919191919192,1.0,0.0707070707070707,0.47474747474747475,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,7,工作和兴趣,99,99,0.7676767676767676,0.4444444444444444,0.8181818181818182,1.0,1.0,0.04040404040404041,0.9595959595959596,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,8,迟滞,99,99,0.7373737373737373,0.5353535353535354,0.7464646464646465,0.8888888888888888,1.0,0.010101010101010102,0.696969696969697,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,9,激越,99,99,0.6161616161616161,0.23232323232323232,0.7803030303030303,0.9292929292929293,1.0,0.0707070707070707,0.5959595959595959,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,10,精神性焦虑,99,99,0.6464646464646465,0.08080808080808081,0.7868686868686869,1.0,1.0,0.050505050505050504,0.8585858585858586,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,11,躯体性焦虑,99,99,0.5757575757575758,-0.25252525252525254,0.7863636363636363,1.0,1.0,0.050505050505050504,0.898989898989899,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,12,胃肠道症状,99,99,0.3434343434343434,0.1414141414141414,0.8237373737373737,1.0,1.0,0.010101010101010102,0.6060606060606061,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,13,全身症状,99,99,0.45454545454545453,0.1717171717171717,0.8070707070707072,0.98989898989899,1.0,0.010101010101010102,0.797979797979798,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,14,性症状,99,41,0.5121951219512195,3.7945205479452055,0.6727272727272726,0.6060606060606061,1.0,0.24242424242424243,0.3838383838383838,58
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,15,疑病,99,99,0.5252525252525253,0.0,0.7823232323232323,0.9696969696969697,1.0,0.0,0.5656565656565656,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,16,体重减轻,99,99,0.3939393939393939,0.1919191919191919,0.8474747474747475,0.9494949494949495,1.0,0.08080808080808081,0.3838383838383838,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C04,17,自知力,99,99,0.2727272727272727,-0.010101010101010102,0.8686868686868687,1.0,1.0,0.08080808080808081,0.16161616161616163,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,1,抑郁情绪,99,99,1.0404040404040404,0.6767676767676768,0.8419191919191918,1.0,1.0,0.1414141414141414,0.9797979797979798,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,2,有罪感,99,99,0.7070707070707071,-0.04040404040404041,0.8277777777777778,0.8686868686868687,1.0,0.21212121212121213,0.6767676767676768,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,3,自杀,99,99,1.0101010101010102,0.8484848484848485,0.843030303030303,1.0,1.0,0.20202020202020202,0.7474747474747475,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,4,入睡困难,99,99,0.5959595959595959,0.3939393939393939,0.8335353535353535,0.9696969696969697,1.0,0.1919191919191919,0.7272727272727273,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,5,睡眠不深,99,99,0.7272727272727273,-0.020202020202020204,0.7964646464646464,0.8484848484848485,1.0,0.10101010101010101,0.6767676767676768,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,6,早醒,99,99,0.5555555555555556,0.35353535353535354,0.8378787878787879,0.8787878787878788,1.0,0.16161616161616163,0.5858585858585859,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,7,工作和兴趣,99,99,0.9393939393939394,0.7373737373737373,0.8113131313131314,1.0,1.0,0.06060606060606061,0.9696969696969697,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,8,迟滞,99,99,0.9797979797979798,0.7373737373737373,0.7749494949494949,0.9292929292929293,1.0,0.04040404040404041,0.696969696969697,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,9,激越,99,99,0.8282828282828283,0.2828282828282828,0.8003030303030303,0.7878787878787878,1.0,0.09090909090909091,0.5050505050505051,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,10,精神性焦虑,99,99,0.8181818181818182,0.3333333333333333,0.773939393939394,0.9797979797979798,1.0,0.030303030303030304,0.8888888888888888,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,11,躯体性焦虑,99,99,0.7676767676767676,-0.06060606060606061,0.8230303030303031,0.98989898989899,1.0,0.16161616161616163,0.7676767676767676,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,12,胃肠道症状,99,99,0.40404040404040403,0.3434343434343434,0.8144444444444444,0.98989898989899,1.0,0.010101010101010102,0.7070707070707071,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,13,全身症状,99,99,0.5858585858585859,0.4444444444444444,0.8077777777777778,0.9797979797979798,1.0,0.09090909090909091,0.8686868686868687,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,14,性症状,99,37,0.4864864864864865,4.273972602739726,0.7989898989898989,0.42424242424242425,1.0,0.47474747474747475,0.3434343434343434,62
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,15,疑病,99,99,0.5959595959595959,-0.0707070707070707,0.7924242424242425,0.7474747474747475,1.0,0.06060606060606061,0.47474747474747475,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,16,体重减轻,99,99,0.4444444444444444,0.2828282828282828,0.8508080808080809,0.8585858585858586,1.0,0.10101010101010101,0.43434343434343436,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C07,17,自知力,99,99,0.36363636363636365,0.1414141414141414,0.8745454545454545,0.9696969696969697,1.0,0.09090909090909091,0.3333333333333333,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,1,抑郁情绪,99,99,1.0808080808080809,0.7777777777777778,0.8368686868686868,1.0,1.0,0.06060606060606061,0.9797979797979798,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,2,有罪感,99,99,0.696969696969697,0.0707070707070707,0.8272727272727274,0.898989898989899,1.0,0.18181818181818182,0.7171717171717171,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,3,自杀,99,99,1.0909090909090908,0.8686868686868687,0.8591919191919192,0.98989898989899,1.0,0.23232323232323232,0.7878787878787878,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,4,入睡困难,99,99,0.6868686868686869,0.40404040404040403,0.8515151515151514,1.0,1.0,0.24242424242424243,0.7070707070707071,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,5,睡眠不深,99,99,0.6262626262626263,-0.08080808080808081,0.7942424242424242,0.9191919191919192,1.0,0.09090909090909091,0.6666666666666666,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,6,早醒,99,99,0.5858585858585859,0.36363636363636365,0.8560606060606061,0.898989898989899,1.0,0.20202020202020202,0.5656565656565656,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,7,工作和兴趣,99,99,1.0505050505050506,0.8484848484848485,0.8198989898989899,1.0,1.0,0.08080808080808081,0.9696969696969697,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,8,迟滞,99,99,1.1111111111111112,0.8888888888888888,0.758080808080808,0.9393939393939394,1.0,0.04040404040404041,0.7676767676767676,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,9,激越,99,99,0.8585858585858586,0.43434343434343436,0.7909090909090909,0.8282828282828283,1.0,0.10101010101010101,0.5656565656565656,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,10,精神性焦虑,99,99,0.7272727272727273,0.3838383838383838,0.7848484848484849,0.9595959595959596,1.0,0.030303030303030304,0.898989898989899,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,11,躯体性焦虑,99,99,0.6565656565656566,-0.1111111111111111,0.8383838383838383,0.98989898989899,1.0,0.15151515151515152,0.7777777777777778,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,12,胃肠道症状,99,99,0.47474747474747475,0.37373737373737376,0.8166666666666667,0.9797979797979798,1.0,0.020202020202020204,0.7474747474747475,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,13,全身症状,99,99,0.5959595959595959,0.43434343434343436,0.8143434343434344,1.0,1.0,0.0707070707070707,0.8484848484848485,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,14,性症状,99,36,0.5555555555555556,4.438356164383562,0.8111111111111111,0.46464646464646464,1.0,0.5656565656565656,0.35353535353535354,63
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,15,疑病,99,99,0.5151515151515151,-0.050505050505050504,0.797979797979798,0.797979797979798,1.0,0.030303030303030304,0.48484848484848486,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,16,体重减轻,99,99,0.4444444444444444,0.26262626262626265,0.8684848484848485,0.8787878787878788,1.0,0.10101010101010101,0.41414141414141414,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C08,17,自知力,99,99,0.35353535353535354,0.15151515151515152,0.8717171717171717,0.9797979797979798,1.0,0.13131313131313133,0.3434343434343434,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,1,抑郁情绪,99,99,0.8484848484848485,0.42424242424242425,0.8380808080808081,1.0,1.0,0.10101010101010101,0.9797979797979798,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,2,有罪感,99,99,0.5050505050505051,-0.04040404040404041,0.8043434343434342,1.0,1.0,0.050505050505050504,0.7878787878787878,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,3,自杀,99,99,0.9292929292929293,0.7070707070707071,0.845050505050505,1.0,1.0,0.16161616161616163,0.7474747474747475,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,4,入睡困难,99,99,0.5858585858585859,0.24242424242424243,0.8494949494949494,1.0,1.0,0.18181818181818182,0.6464646464646465,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,5,睡眠不深,99,99,0.5858585858585859,-0.18181818181818182,0.7945454545454546,0.9494949494949495,1.0,0.050505050505050504,0.6464646464646465,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,6,早醒,99,99,0.42424242424242425,0.020202020202020204,0.8198989898989899,0.9595959595959596,1.0,0.06060606060606061,0.43434343434343436,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,7,工作和兴趣,99,99,0.7676767676767676,0.40404040404040403,0.8162626262626262,1.0,1.0,0.08080808080808081,0.9494949494949495,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,8,迟滞,99,99,0.8585858585858586,0.5555555555555556,0.7356565656565657,0.9090909090909091,1.0,0.0,0.6868686868686869,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,9,激越,99,99,0.6363636363636364,0.23232323232323232,0.787979797979798,0.9595959595959596,1.0,0.06060606060606061,0.5656565656565656,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,10,精神性焦虑,99,99,0.5858585858585859,0.06060606060606061,0.7929292929292929,1.0,1.0,0.04040404040404041,0.8383838383838383,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,11,躯体性焦虑,99,99,0.6060606060606061,-0.30303030303030304,0.7929292929292929,1.0,1.0,0.050505050505050504,0.8686868686868687,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,12,胃肠道症状,99,99,0.3838383838383838,0.10101010101010101,0.8338383838383838,0.9797979797979798,1.0,0.020202020202020204,0.5656565656565656,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,13,全身症状,99,99,0.3434343434343434,0.12121212121212122,0.8121212121212121,1.0,1.0,0.0,0.7676767676767676,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,14,性症状,99,40,0.4,3.8904109589041096,0.7351515151515151,0.696969696969697,1.0,0.2727272727272727,0.36363636363636365,59
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,15,疑病,99,99,0.494949494949495,0.09090909090909091,0.7744444444444445,0.98989898989899,1.0,0.010101010101010102,0.6363636363636364,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,16,体重减轻,99,99,0.36363636363636365,0.18181818181818182,0.851010101010101,0.98989898989899,1.0,0.050505050505050504,0.37373737373737376,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C11,17,自知力,99,99,0.25252525252525254,-0.0707070707070707,0.8664646464646465,1.0,1.0,0.06060606060606061,0.12121212121212122,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C12,1,抑郁情绪,99,99,0.8484848484848485,0.3838383838383838,0.8363636363636363,1.0,1.0,0.0707070707070707,0.9696969696969697,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C12,2,有罪感,99,99,0.5454545454545454,-0.06060606060606061,0.803030303030303,1.0,1.0,0.04040404040404041,0.7777777777777778,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C12,3,自杀,99,99,0.8787878787878788,0.6565656565656566,0.844949494949495,1.0,1.0,0.16161616161616163,0.7474747474747475,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C12,4,入睡困难,99,99,0.5858585858585859,0.2222222222222222,0.8464646464646465,1.0,1.0,0.1717171717171717,0.6464646464646465,0
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,C12,5,睡眠不深,99,99,0.6161616161616161,-0.21212121212121213,0.7989898989898989,0.9191919191919192,1.0,0.06060606060606061,0.6060606060606061,0
