scale,cohort,model,thinking_mode,item_id,item_name,selected_condition_id,selected_rho,runner_up_condition_id,runner_up_rho,winner_runner_up_delta,selection_reason,n_common,repeat,fold,validation_layer,train_subject_n,test_subject_n 
HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,16,0.6101958814150681,15.0,0.5595029615200124,0.050692919895055644,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,4,0.46499443912045674,12.0,0.46269214204577463,0.0023022970746821025,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,15,0.44844162635288265,16.0,0.44038611640043923,0.008055509952443418,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,3,0.4782909883220971,11.0,0.4477174032465917,0.030573585075505394,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,3,0.19124874624877042,7.0,0.18500599447007401,0.006242751778696404,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,3,0.3653961709783326,4.0,0.31844490887631643,0.04695126210201617,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,8,0.6696293874769421,15.0,0.636104814271252,0.033524573205690134,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,7,0.5578803378044438,15.0,0.5305434568261304,0.027336880978313438,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,15,0.47251099928237644,16.0,0.3999577566607499,0.07255324262162655,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,16,0.5710794283991317,15.0,0.5025538282318721,0.06852560016725961,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,7,0.5732109927125522,3.0,0.5065381754770343,0.06667281723551788,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,12,0.46798246242240965,11.0,0.4608696770164591,0.007112785405950561,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,15,0.6112348320887291,3.0,0.5882667300250863,0.022968102063642748,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,7,0.5427964568079641,8.0,0.5389593957098854,0.0038370610980786868,max_corrected_rho,37,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,16,0.16801385949204192,15.0,0.15572701203357223,0.012286847458469696,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,7,0.3171934783720886,8.0,0.29116383034070686,0.026029648031381747,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,11,0.10039905388433515,3.0,0.07766380797708149,0.022735245907253662,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,11,0.6269348753382624,7.0,0.5906591390851355,0.03627573625312697,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,0.4497751433280204,11.0,0.4385038860691709,0.011271257258849476,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,7,0.3627119933276768,3.0,0.32959038492418474,0.03312160840349204,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,3,0.5718601301839391,12.0,0.4663837442300044,0.10547638595393471,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,3,0.2138229699341218,16.0,0.18012910149453415,0.03369386843958766,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,16,0.3384163694030094,3.0,0.33443978473732794,0.00397658466568146,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,7,0.6921839632808288,3.0,0.6565352156435177,0.03564874763731107,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,16,0.32063035165583365,3.0,0.32044755779704587,0.00018279385878777754,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,7,0.24601754020919783,16.0,0.23413877973497532,0.01187876047422251,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,8,0.4912859199013983,16.0,0.3891724750836982,0.10211344481770013,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,7,0.5370703956936671,16.0,0.4508698124327484,0.08620058326091873,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,3,0.4258963662145468,7.0,0.41597665713359544,0.009919709080951356,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,11,0.6364678852273127,3.0,0.5958000972666387,0.04066778796067394,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,3,,,,,all_not_estimable_fallback_c03,29,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,4,0.20586300637033406,7.0,0.13883704171999714,0.06702596465033692,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,7,0.3703925748453956,16.0,0.3242280122138365,0.0461645626315591,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,8,0.33935457645444883,7.0,0.24255474000136468,0.09679983645308415,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,4,0.5730212640691674,8.0,0.5728565932959072,0.0001646707732602115,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,15,0.41952725022213355,4.0,0.4176695317514164,0.0018577184707171401,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,4,0.4161227576446692,16.0,0.40988287043900207,0.0062398872056671495,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,3,0.4831761415911175,12.0,0.48200029843933223,0.0011758431517852608,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,15,0.2730101584806452,16.0,0.20223111419121462,0.07077904428943058,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,4,0.35338415947776014,3.0,0.3505082066219047,0.002875952855855457,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,3,0.6672459317966168,11.0,0.6542100849659516,0.013035846830665276,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,15,0.47308989891536324,16.0,0.43509924578223047,0.03799065313313277,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,15,0.35029760331411897,16.0,0.34446518271558907,0.005832420598529897,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,4,0.47760028050822523,3.0,0.45105178613653246,0.026548494371692766,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,11,0.5197432247623409,3.0,0.5000031261923973,0.01974009856994363,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,11,0.46715797907307055,3.0,0.4568767327928114,0.01028124628025917,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,3,0.5765404640216053,4.0,0.5249085213949659,0.05163194262663939,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,4,0.4249945657197704,7.0,0.4249945657197704,0.0,max_corrected_rho_tie_condition_order,41,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,11,0.13652314354401343,16.0,0.13249703837174992,0.004026105172263511,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,12,0.3669486792629329,7.0,0.3181862206353553,0.04876245862757761,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,8,0.23826877002070806,3.0,0.14646507258820896,0.09180369743249911,max_corrected_rho,80,6,4,repeated_10x5_oof,80,19
HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,16,0.5378581828740427,15.0,0.5174689541382418,0.020389228735800957,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,3,0.4119688867258697,12.0,0.3956744902194891,0.016294396506380593,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,15,0.41227807242673553,3.0,0.38766927179329824,0.02460880063343729,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,3,0.43510579648737585,16.0,0.43041749299796095,0.004688303489414902,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,3,0.1917384041163742,8.0,0.17395793114238353,0.017780472973990658,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,3,0.37893984715812,12.0,0.33348307372852526,0.045456773429594755,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,15,0.591847649511588,8.0,0.5903366730669167,0.0015109764446712415,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,11,0.47885758855355154,7.0,0.46703074718557064,0.0118268413679809,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,7,0.3642658685730097,15.0,0.3568253874524029,0.007440481120606801,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,16,0.5067266237143877,8.0,0.47719219427300863,0.029534429441379073,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,7,0.5620613173553424,3.0,0.527152156966445,0.03490916038889735,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,12,0.471341962517148,11.0,0.4603659957570422,0.010975966760105815,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,11,0.5372783565566454,15.0,0.5365548950192105,0.0007234615374348552,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,3,0.40471907715542227,7.0,0.39543409079332104,0.009284986362101233,max_corrected_rho,32,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,15,0.22029080188997635,16.0,0.2040377057459393,0.016253096144037055,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,7,0.3212431812913512,15.0,0.29805375022333774,0.023189431068013466,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,3,0.03291683568163834,8.0,0.0041232508934773635,0.028793584788160978,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,11,0.5072253268565922,8.0,0.46655517607941704,0.04067015077717512,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,0.42157790219486757,8.0,0.39238494101999066,0.029192961174876908,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,7,0.4335974515075938,16.0,0.3517429736365684,0.0818544778710254,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,3,0.5142628469251194,12.0,0.47071677707558124,0.04354606984953813,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,3,0.2004950829804703,16.0,0.19487445566257253,0.005620627317897781,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,16,0.3471621506316656,15.0,0.3427060449014195,0.004456105730246129,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,7,0.6112675078661116,3.0,0.5972921522203821,0.013975355645729493,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,15,0.32696306115480217,8.0,0.2761862522100457,0.050776808944756446,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,11,0.30519573209956696,15.0,0.2313152584659134,0.07388047363365358,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,8,0.4605827103454492,11.0,0.39440310512967225,0.06617960521577693,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,7,0.5055303806148449,4.0,0.4636771434925035,0.0418532371223414,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,7,0.470885610693889,8.0,0.43364916953083954,0.03723644116304947,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,11,0.5641388925079477,12.0,0.5395455167167045,0.02459337579124321,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,3,,,,,all_not_estimable_fallback_c03,27,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,11,0.20075059646520318,7.0,0.18230558768695038,0.01844500877825281,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,7,0.34553909297006047,16.0,0.2974906644097487,0.04804842856031177,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,8,0.3014465178156874,12.0,0.23121431703155682,0.07023220078413056,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,4,0.49922613309086905,8.0,0.4898765186623995,0.009349614428469544,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,4,0.38629049265239856,3.0,0.36571104170564256,0.020579450946756006,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,8,0.41924855622597645,12.0,0.41239024958454035,0.006858306641436107,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,12,0.450019200376336,3.0,0.44139591021205027,0.008623290164285757,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,15,0.23775280966351847,16.0,0.18301982454697557,0.0547329851165429,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,4,0.31933550992200377,3.0,0.31140725604284153,0.00792825387916224,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,8,0.6098461936057396,3.0,0.5998463331036029,0.009999860502136637,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,15,0.44819704248873976,16.0,0.33171120248342134,0.11648584000531842,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,11,0.3157032880455021,3.0,0.30952529563210973,0.006177992413392341,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,4,0.4842781028460398,3.0,0.4375709043806573,0.04670719846538246,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,3,0.5753929133588264,11.0,0.5678328763141255,0.0075600370447008736,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,3,0.453825345944552,11.0,0.44938974260676406,0.004435603337787919,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,3,0.5779532813213816,4.0,0.49393421541512417,0.0840190659062574,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,7,0.32270121536863094,3.0,0.31169769646830536,0.011003518900325582,max_corrected_rho,37,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,15,0.23508319748893977,16.0,0.23457995583934516,0.0005032416495946157,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,12,0.3176112740988129,7.0,0.2988290418761581,0.018782232222654793,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,8,0.25312546657051116,3.0,0.10597615390186002,0.14714931266865114,max_corrected_rho,79,7,0,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,16,0.5954638142622926,11.0,0.5757372956458053,0.01972651861648722,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,4,0.437452222086617,12.0,0.40848995787278586,0.028962264213831135,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,15,0.45093745180139555,3.0,0.4416605081698745,0.00927694363152104,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,16,0.44052120708101367,3.0,0.40011613420816905,0.040405072872844616,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,8,0.3031660487756974,3.0,0.28571103487766414,0.017455013898033278,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,4,0.3602140338930997,3.0,0.3353224978755309,0.02489153601756877,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,8,0.6620793219046628,3.0,0.6509373850763839,0.011141936828278909,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,4,0.5142117767175979,11.0,0.5061798528153664,0.008031923902231508,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,7,0.41017578909565844,15.0,0.40725055198717175,0.002925237108486689,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,16,0.5520112655051337,3.0,0.5165466984444239,0.03546456706070977,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,7,0.5688224727051895,3.0,0.5270391474914294,0.04178332521376005,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,8,0.4715775715407228,12.0,0.4384337348608325,0.03314383667989029,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,15,0.5891487780031924,11.0,0.5543291829978987,0.034819595005293746,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,7,0.49619505428725574,3.0,0.4690079643061215,0.027187089981134227,max_corrected_rho,43,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,8,0.053100819325691793,15.0,0.04343479248817515,0.00966602683751664,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,7,0.26181639417574015,3.0,0.23405983473072722,0.02775655944501293,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,7,0.0871151512470958,11.0,0.05590297852087162,0.03121217272622418,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,11,0.6374406964640378,3.0,0.5782139830653897,0.059226713398648045,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,3,0.419634744451715,8.0,0.33584078613256285,0.08379395831915215,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,7,0.43736210588304036,16.0,0.4175777260407688,0.01978437984227155,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,3,0.4751945885399861,12.0,0.3945223275026922,0.08067226103729386,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,3,0.29463070335549246,8.0,0.2504713870562745,0.04415931629921799,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,3,0.37453725386683195,16.0,0.36156951309107155,0.012967740775760406,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,3,0.6808191621491573,7.0,0.6624399956309144,0.018379166518242895,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,15,0.3555416558357062,16.0,0.317558870899991,0.037982784935715164,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,15,0.25943524011428815,7.0,0.2292704031566975,0.030164836957590646,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,12,0.46274719778672224,11.0,0.4561964819015526,0.0065507158851696445,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,7,0.4928186960235001,15.0,0.4552334866458683,0.03758520937763177,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,8,0.4569982146847116,7.0,0.40877894223207306,0.04821927245263852,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,11,0.5901447591863515,12.0,0.5740466995599837,0.01609805962636779,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,3,0.3495680178735095,4.0,0.3379236048585407,0.011644413014968769,max_corrected_rho,37,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,4,0.11141146552468233,16.0,0.05587782025449927,0.055533645270183056,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,7,0.27774424806423703,3.0,0.2735614079842449,0.004182840079992145,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,8,0.2961580318649766,12.0,0.15001555748104922,0.14614247438392736,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,4,0.589223402366258,3.0,0.5813186940981687,0.007904708268089311,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,8,0.38196734400877813,3.0,0.3753106431500857,0.00665670085869241,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,16,0.43903684113385805,3.0,0.39834419353181416,0.040692647602043885,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,12,0.4409158372170904,3.0,0.42163112112435863,0.019284716092731746,max_corrected_rho,79,7,1,repeated_10x5_oof,79,20
