condition_id,inner_mean_mae,inner_se,inner_valid_fold_n,scale,cohort,model,thinking_mode,item_id,item_name,repeat,fold,outer_train_subject_n,outer_validation_subject_n 
8,0.39249999999999996,0.09139543205215454,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,9,0,79,20
11,0.45499999999999996,0.09878954904239617,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,9,0,79,20
12,0.39249999999999996,0.07752015866856826,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,9,0,79,20
15,0.32666666666666666,0.08610595862721179,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,9,0,79,20
16,0.3525,0.09901073174156426,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,9,0,79,20
3,0.6466666666666667,0.10116852002695523,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
4,0.6041666666666667,0.09704845582376763,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
7,0.635,0.05881645178009296,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
8,0.6191666666666666,0.07002727643171941,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
11,0.5566666666666666,0.07676850120835874,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
12,0.6591666666666667,0.08444467287980797,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
15,0.6691666666666667,0.0411129879451467,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
16,0.795,0.12434830115445888,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,9,0,79,20
3,0.5983333333333334,0.10081783627469453,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
4,0.5991666666666667,0.09929788237643562,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
7,0.6858333333333333,0.06125991983163036,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
8,0.735,0.06304760106459245,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
11,0.5491666666666667,0.11178321032745084,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
12,0.5225,0.08075812652606548,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
15,0.7233333333333334,0.06927952639689287,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
16,0.8241666666666667,0.04542240024970548,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,9,0,79,20
3,0.5433333333333333,0.03923309968777781,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
4,0.6316666666666666,0.0928016852097944,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
7,0.7091666666666667,0.09368423619324176,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
8,0.7575000000000001,0.1052229775286748,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
11,0.53,0.05117372372614679,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
12,0.505,0.06331962570956969,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
15,0.6075,0.06368869601428498,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
16,0.6591666666666667,0.056786026254508924,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,9,0,79,20
3,0.5708333333333333,0.04350127712046062,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
4,0.5325,0.05267826876426369,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
7,0.5791666666666667,0.12190615698606495,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
8,0.7091666666666667,0.09157571245210767,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
11,0.6075,0.030516389039334253,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
12,0.5325,0.04003904344511741,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
15,0.505,0.03570714214271425,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
16,0.48,0.039646878817884264,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,9,0,79,20
3,0.505,0.04946589734352344,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
4,0.4425,0.05471517157059822,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
7,0.5191666666666667,0.04595816334208513,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
8,0.5566666666666666,0.020607105031463725,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
11,0.53,0.042866070498705604,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
12,0.45499999999999996,0.027838821814150105,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
15,0.5425,0.07558108228915486,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
16,0.5308333333333334,0.052417262847695933,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,11,躯体性焦虑,9,0,79,20
3,0.15083333333333332,0.04196559437338057,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
4,0.21333333333333332,0.06685390373377192,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
7,0.28833333333333333,0.06948970747128272,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
8,0.2633333333333333,0.06900080514828151,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
11,0.16333333333333333,0.04190349362258209,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
12,0.17583333333333334,0.05687767087745809,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
15,0.23833333333333334,0.06618838854193218,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
16,0.30166666666666664,0.059403867251589304,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,12,胃肠道症状,9,0,79,20
3,0.3175,0.08259464268340895,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
4,0.40499999999999997,0.08029243426375862,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
7,0.4166666666666667,0.06284626303749313,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
8,0.4175,0.08009759671800397,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
11,0.37916666666666665,0.05488308280133121,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
12,0.3783333333333333,0.05037015761120643,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
15,0.2658333333333333,0.0413403891827082,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
16,0.3283333333333333,0.05964885674605264,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,13,全身症状,9,0,79,20
3,0.37047619047619046,0.08327753233790161,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
4,0.3105555555555556,0.08863853633412946,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
7,0.46838383838383846,0.12058947824347856,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
8,0.46492063492063485,0.1266703464477231,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
11,0.29141414141414146,0.08748314514009949,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
12,0.28414141414141414,0.0837101367895573,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
15,0.3522222222222222,0.08710146167578685,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
16,0.36969696969696975,0.10792493243792388,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,14,性症状,9,0,79,20
3,0.4033333333333333,0.07902838800779825,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
4,0.37916666666666665,0.0731840336260429,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
7,0.4966666666666667,0.1099747445754908,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
8,0.45499999999999996,0.0905365948111591,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
11,0.4291666666666667,0.07083333333333333,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
12,0.4175,0.06966437396546385,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
15,0.4166666666666667,0.10845345904016974,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
16,0.4033333333333333,0.09267813178474796,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,15,疑病,9,0,79,20
3,0.2791666666666667,0.05877806658194119,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
4,0.20166666666666666,0.06326750965367435,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
7,0.2533333333333333,0.05239738649122789,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
8,0.30416666666666664,0.06990817389817715,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
11,0.25166666666666665,0.08086554341072043,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
12,0.2525,0.043373378932243675,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
15,0.25166666666666665,0.06772083217970015,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
16,0.20166666666666666,0.07717449564317073,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,16,体重减轻,9,0,79,20
3,0.26416666666666666,0.06285454991044359,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
4,0.25083333333333335,0.05863611894084092,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
7,0.23916666666666667,0.06604659550482354,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
8,0.26416666666666666,0.09081612986933787,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
11,0.27749999999999997,0.060389361645905804,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
12,0.3158333333333333,0.04744148442496761,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
15,0.3158333333333333,0.05506309512227263,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
16,0.33999999999999997,0.0629235647432661,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,17,自知力,9,0,79,20
3,0.65,0.09395810236483067,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
4,0.8025,0.10580051984749413,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
7,0.7525000000000001,0.1240841448372837,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
8,0.765,0.13661076092314248,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
11,0.7358333333333333,0.06285454991044359,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
12,0.8508333333333333,0.05529906067114622,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
15,0.7625,0.06959705453537526,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
16,0.8133333333333332,0.06634558094636832,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,1,抑郁情绪,9,0,79,20
3,0.5841666666666667,0.04814979519974905,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
4,0.5591666666666667,0.060040495593483484,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
7,0.5458333333333333,0.061590606246227,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
8,0.6208333333333333,0.04289845892077916,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
11,0.6224999999999999,0.053822625354027466,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
12,0.585,0.062174150577229456,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
15,0.6091666666666666,0.03331770466950633,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
16,0.6333333333333333,0.044972985718589376,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,2,有罪感,9,0,79,20
3,0.5833333333333333,0.09501461875826149,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
4,0.7066666666666667,0.10422165215432817,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
7,0.8541666666666666,0.14129854131510974,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
8,0.6866666666666668,0.1590193471807056,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
11,0.495,0.06921434099953562,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
12,0.6333333333333333,0.08426561840065284,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
15,0.6966666666666667,0.08200398025570331,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
16,0.6866666666666668,0.08780106934301983,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,3,自杀,9,0,79,20
3,0.4025,0.05205165703414253,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
4,0.42833333333333334,0.06459542897484653,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
7,0.5549999999999999,0.08465001476668506,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
8,0.49333333333333335,0.04469417685162626,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
11,0.4025,0.08600508705884785,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
12,0.40166666666666667,0.09061518146045457,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
15,0.4666666666666667,0.06802011548881044,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
16,0.45499999999999996,0.03414125070936916,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,4,入睡困难,9,0,79,20
3,0.5808333333333333,0.04618426259139698,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
4,0.5916666666666667,0.07174656399051069,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
7,0.5933333333333334,0.05436821477460684,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
8,0.48083333333333333,0.04149129761501534,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
11,0.5549999999999999,0.049780769379349686,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
12,0.5175,0.03741657386773941,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
15,0.5691666666666666,0.05441609239104836,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
16,0.49333333333333335,0.04886915637131917,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,5,睡眠不深,9,0,79,20
3,0.4166666666666667,0.08863353077576103,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
4,0.40499999999999997,0.109158714723104,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
7,0.4458333333333333,0.0689706056551952,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
8,0.36833333333333335,0.07407531827658777,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
11,0.355,0.0810671018354548,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
12,0.4175,0.07241374178980119,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
15,0.35416666666666663,0.07246886304552536,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
16,0.37916666666666665,0.0831769365736547,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,6,早醒,9,0,79,20
3,0.5608333333333333,0.10521637758025654,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
4,0.4991666666666667,0.1333684849496978,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
7,0.6333333333333333,0.0352323635943495,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
8,0.7991666666666667,0.056786026254508924,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
11,0.5991666666666667,0.11047089863146965,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
12,0.6241666666666668,0.11122268703421578,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
15,0.5708333333333333,0.09446486707295527,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
16,0.6599999999999999,0.07163274390947201,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,7,工作和活动,9,0,79,20
3,0.5458333333333333,0.04723243353647764,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
4,0.5599999999999999,0.0631713938424664,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
7,0.7491666666666668,0.09228390674675864,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
8,0.7375,0.0800390529679106,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
11,0.5349999999999999,0.07325042661991807,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
12,0.5341666666666667,0.06162442246743123,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
15,0.7216666666666667,0.0699379685467375,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
16,0.76,0.10505950694725345,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,8,迟滞,9,0,79,20
3,0.4666666666666667,0.043501277120460626,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
4,0.49083333333333334,0.07238976293494667,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
7,0.6316666666666666,0.05246692079565731,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
8,0.6166666666666667,0.10797215433208282,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
11,0.5291666666666667,0.05043216015379252,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
12,0.5283333333333333,0.06975154319280526,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
15,0.6308333333333334,0.07828012377211585,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
16,0.6675,0.09847271195615565,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,9,激越,9,0,79,20
3,0.6808333333333334,0.0899517617639835,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
4,0.7041666666666667,0.1430386991147656,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
7,0.6308333333333334,0.07574399499483624,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
8,0.6566666666666666,0.09150174558140649,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
11,0.6675,0.11993487816310983,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
12,0.6566666666666666,0.1241121244860648,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
15,0.6066666666666667,0.04784596232819558,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
16,0.6925,0.09070901278263366,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,9,0,79,20
3,0.5700000000000001,0.08183443651666455,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
4,0.645,0.06502403401819977,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
7,0.6575,0.1687546295661248,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
8,0.67,0.07852149387269704,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
11,0.6191666666666666,0.07276293317647692,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
12,0.6941666666666666,0.08031621532694655,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
15,0.5691666666666666,0.05069996164802407,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
16,0.5808333333333333,0.06976647555317031,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,9,0,79,20
3,0.16416666666666666,0.061004325893970646,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
4,0.18833333333333332,0.07089947891988424,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
7,0.215,0.05052845732851934,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
8,0.28833333333333333,0.10147694045665961,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
11,0.21333333333333332,0.08935921577791762,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
12,0.22666666666666666,0.08002386796727863,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
15,0.18916666666666665,0.05887545706357144,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
16,0.22666666666666666,0.049975688533970636,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,9,0,79,20
3,0.3441666666666666,0.05962265602194446,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
4,0.45666666666666667,0.03389116567943792,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
7,0.41916666666666663,0.050235556243671785,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
8,0.4058333333333334,0.07117076490932057,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
11,0.36833333333333335,0.0486019832700043,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
12,0.45583333333333337,0.04142848590576832,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
15,0.41916666666666663,0.0607905100415444,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
16,0.44333333333333336,0.07676850120835874,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,9,0,79,20
3,0.39474747474747474,0.06380241282952467,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
4,0.3472222222222222,0.08122328620674138,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
7,0.6095238095238095,0.097182531580755,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
8,0.5825396825396825,0.10705757923122061,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
11,0.3755050505050505,0.06687343585321452,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
12,0.47873015873015873,0.05978377095280428,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
15,0.37575757575757573,0.06106413588146402,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
16,0.4313131313131313,0.04308054164067904,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,9,0,79,20
3,0.4958333333333333,0.048591265790377494,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
4,0.5466666666666666,0.05787618489307823,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
7,0.5583333333333333,0.05720637590727492,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
8,0.5225,0.07576691230345871,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
11,0.4583333333333333,0.06972166887783962,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
12,0.4708333333333333,0.07264831572567788,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
15,0.4925,0.03824264635194588,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
16,0.5416666666666667,0.08715208609729955,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,9,0,79,20
3,0.2533333333333333,0.03439456513914824,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,9,0,79,20
