scale,cohort,model,thinking_mode,item_id,item_name,method,comparison,condition_id,condition_full_name,baseline_condition_id,baseline_condition_full_name,n_common,rho_condition,rho_baseline,delta_rho,delta_ci_low,delta_ci_high,paired_p_value,estimability,fdr_family,q_value_fdr,significant_fdr_05 
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,10,精神性焦虑,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.6951833407695434,0.6951833407695434,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,10,精神性焦虑,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.7218003700912767,0.7182320572330131,0.0035683128582636447,-0.2296577853625126,0.22519653745624782,0.9859014098590141,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,10,精神性焦虑,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.6622639783090049,0.6082164969861211,0.05404748132288373,-0.15792090968764896,0.2943034031887712,0.6432356764323568,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,躯体性焦虑,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.6016324546489255,0.6588078458684123,-0.05717539121948689,-0.171621905135004,0.033299624978642174,0.37966203379662034,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,躯体性焦虑,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,11,0.7580053228132982,0.7962050076299272,-0.03819968481662894,-0.5535051499305569,0.34517935798786226,0.8856114388561144,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,躯体性焦虑,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,9,0.6743210738151846,0.7246309653985301,-0.050309891583345534,-0.2806188881001422,0.0706470603599373,0.37146285371462856,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,躯体性焦虑,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.619919155398133,0.6588078458684123,-0.03888869047027932,-0.16436526687502587,0.05131902109277905,0.6196380361963804,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,躯体性焦虑,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.6437487435468614,0.6527299120066193,-0.008981168459757938,-0.10756269752188818,0.04497598387859716,0.8732126787321268,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,躯体性焦虑,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.652835188289344,0.6843150130145013,-0.03147982472515731,-0.23692526303567785,0.12067439205658663,0.7299270072992701,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,躯体性焦虑,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.563349480662437,0.6588078458684123,-0.09545836520597539,-0.2934635324009445,0.048667343215177274,0.3261673832616738,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,胃肠道症状,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.6728139203587954,0.6728139203587954,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,胃肠道症状,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,11,0.747242994629763,0.6858564581979195,0.06138653643184344,-0.045104590610526164,0.36317699276816556,0.6053394660533946,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,胃肠道症状,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,9,0.7514691493021795,0.7514691493021795,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,胃肠道症状,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.6728139203587954,0.6728139203587954,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,胃肠道症状,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.6802650684698441,0.6802650684698441,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,胃肠道症状,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.6456316889510441,0.6136324507231499,0.03199923822789419,-0.04446136091191973,0.17371381141107398,0.7157284271572842,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,胃肠道症状,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.7096301654068328,0.6728139203587954,0.03681624504803738,-0.06903728161752674,0.2767172982844782,0.7038296170382962,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,13,全身症状,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.7715167498104596,0.6374552583116767,0.13406149149878288,-0.26239114397038094,0.6503925638882313,0.48825117488251174,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,13,全身症状,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,11,0.7678117501842039,0.6235376818015758,0.14427406838262813,-0.23925381114357128,0.6832095545703298,0.4443555644435556,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,13,全身症状,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,9,0.6709545975912317,0.8420413371357599,-0.17108673954452824,-0.5158699324002629,1.1102230246251565e-16,0.22037796220377961,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,13,全身症状,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.8208738144453036,0.6374552583116767,0.1834185561336269,-0.1920574234889567,0.7199053005869397,0.35236476352364765,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,13,全身症状,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.7318563261273043,0.5928411385397631,0.13901518758754128,-0.24053705419309307,0.634990167326935,0.4664533546645335,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,13,全身症状,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.7418204762930307,0.7418204762930307,0.0,-0.25600581842753817,0.2645046172314843,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,13,全身症状,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.6374552583116767,0.6374552583116767,0.0,-0.3723232602591121,0.37189389132922096,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,14,性症状,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.4437059837324711,0.4437059837324711,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,14,性症状,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,11,0.7143521563782524,0.7143521563782524,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,14,性症状,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,9,0.572547923277851,0.720157934747922,-0.14761001147007102,-0.4157924076428239,0.0134759737035265,0.18788121187881213,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,14,性症状,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.3971001033284833,0.3971001033284833,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,14,性症状,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.3872619668724461,0.3872619668724461,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,14,性症状,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.6549945474146004,0.6549945474146004,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,14,性症状,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.3253843880704788,0.3971001033284833,-0.07171571525800446,-0.15837089409552063,0.006689049856564405,0.12198780121987801,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,疑病,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.5750546327852952,0.5750546327852952,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,疑病,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,11,0.43848787626132146,0.5718696387472676,-0.13338176248594613,-0.5616764083591018,0.15443851588602098,0.6239376062393761,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,疑病,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,9,0.8139732925645679,0.8102546544402055,0.00371863812436235,-0.03544001308682132,0.08767537189674159,0.8791120887911209,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,疑病,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.5092010548749033,0.5092010548749033,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,疑病,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.5607590429278444,0.5607590429278444,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,疑病,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.5516344761144786,0.5985739856747289,-0.04693950956025028,-0.2960777788169963,0.24480243326010345,0.7233276672332767,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,疑病,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.5157524279084142,0.5092010548749033,0.006551373033510943,-0.31752952576323756,0.30775049665860316,0.9701029897010299,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,体重减轻,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.5237229365663817,0.5237229365663817,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,体重减轻,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,11,0.40462443108709856,0.40462443108709856,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,体重减轻,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,9,0.41251432366269514,0.41251432366269514,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,体重减轻,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.3089571903266624,0.3089571903266624,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,体重减轻,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.5192824755107757,0.5192824755107757,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,体重减轻,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.4454942998428194,0.45825756949558405,-0.012763269652764642,-0.024219616962968878,2.220446049250313e-16,9.999000099990002e-05,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,0.005899410058994101,True
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,体重减轻,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,,0.3089571903266624,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,17,自知力,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.50709255283711,0.50709255283711,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,17,自知力,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,11,0.5876638811508688,0.7254280441064295,-0.1377641629555607,-0.5199911662023614,0.0,0.3855614438556144,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,17,自知力,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,9,0.7392080704568718,0.7392080704568718,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,17,自知力,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.3380617018914066,0.50709255283711,-0.16903085094570336,-0.6099126605832388,0.28672795076165786,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,17,自知力,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,13,0.49409660533043637,0.49409660533043637,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,17,自知力,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,12,0.543426627982104,0.5951815449327805,-0.05175491695067658,-0.4532237512531671,0.3700617467226768,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,17,自知力,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,12,0.45074893585520875,0.50709255283711,-0.05634361698190121,-0.5840488244115426,0.5207434909767727,0.49825017498250174,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|思考|Spearman,1.0,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.3895524447666308,0.3446805643565944,0.044871880410036424,-0.03039971064965069,0.1263428163848813,0.27377262273772623,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.669599706695997,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.4343757387425129,0.3446805643565944,0.08969517438591851,0.0026369065219037356,0.184104791508604,0.062193780621937804,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,188,0.4652182349950444,0.34517610329206155,0.12004213170298283,0.017057959615985174,0.22410288916873772,0.034096590340965904,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.29252607694818994,0.3446805643565944,-0.05215448740840445,-0.11968309412827231,-0.0026797574767733244,0.0745925407459254,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.39584419330892046,0.3446805643565944,0.05116362895232607,-0.022063027375029326,0.12881678705506514,0.19088091190880913,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.368968787353482,0.3446805643565944,0.0242882229968876,-0.07645343559432805,0.12592457212036176,0.6663333666633336,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.8111884463727541,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.40595246803970586,0.3446805643565944,0.06127190368311147,-0.05629742850487478,0.18258369801805083,0.32536746325367466,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6816799801501332,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.6834786141155809,0.642015453534049,0.04146316058153188,-0.007885408613038932,0.09428407796857435,0.11048895110488952,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.6118797396962075,0.642015453534049,-0.030135713837841527,-0.11124448126401108,0.050256116360739705,0.4724527547245275,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.7121603629110773,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,188,0.6317450222061093,0.6437647887723673,-0.012019766566258028,-0.08457896530312417,0.06903023192118868,0.7546245375462454,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.8785407173568358,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.6776672634173468,0.642015453534049,0.03565180988329786,-0.01097248731488173,0.08515910960704944,0.1503849615038496,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.6866563268221942,0.642015453534049,0.044640873288145255,-0.010011307854767929,0.10278951526555381,0.1332866713328667,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.6124050822948571,0.642015453534049,-0.029610371239191857,-0.1112024085750961,0.051337059885135324,0.4781521847815218,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.7121603629110773,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.5819699332047642,0.642015453534049,-0.060045520329284785,-0.14459634983340056,0.021043543004933035,0.16348365163483652,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.6072891008517894,0.637430257563957,-0.03014115671216755,-0.08252001779672913,0.0182223270937892,0.24787521247875213,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.669599706695997,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.6075318114342066,0.637430257563957,-0.029898446129750345,-0.09676876586540124,0.03889016626203037,0.3999600039996,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.7083291670832916,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,188,0.6342556860083737,0.6376810047377885,-0.0034253187294148724,-0.07374028670730753,0.07131380786297735,0.9274072592740726,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.9601512576015125,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.6199387409292874,0.637430257563957,-0.017491516634669635,-0.0610512562355191,0.023040859371803123,0.44145585441455854,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.7121603629110773,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,189,0.5967217313512805,0.637430257563957,-0.04070852621267651,-0.09778364273476842,0.011520027520915242,0.15378462153784622,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,189,0.5780759179273276,0.637430257563957,-0.059354339636629394,-0.12471422839193336,0.0049500313491014575,0.0714928507149285,正式,PHQ-8|DAIC-WOZ全量189人|Qwen3.7-Max|思考|Spearman,0.6000733260007333,False
