scale,cohort,model,thinking_mode,condition_id,condition_full_name,scope,structure,task,cleaning,pathway,item_id,item_name,method,n,n_unique_predicted,rho,p_value,ci_low,ci_high,predicted_mean,predicted_zero_rate,predicted_positive_rate,gold_total_mean,estimability 
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,15,3,0.19295556012931703,0.49082324863308785,-0.39719163664946966,0.5879210480648572,1.0666666666666667,0.4,0.6,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,15,3,0.30751537615322116,0.26486352511533284,-0.21803669029157766,0.7476754897567522,0.4,0.7333333333333333,0.26666666666666666,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,15,5,0.4612730642298315,0.08350960179884558,0.13843520237605325,0.7329562607434393,1.9333333333333333,0.26666666666666666,0.7333333333333333,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,15,3,0.5970223141259936,0.018783078508513882,0.024093738490871947,0.8842093575559713,0.26666666666666666,0.8,0.2,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,15,3,0.66378318998927,0.006968591113193842,0.21903985388715938,0.8890338020106306,0.3333333333333333,0.7333333333333333,0.26666666666666666,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,15,3,0.4425221266595131,0.09857891744250842,0.11215956123280998,0.7278886481786112,0.8666666666666667,0.26666666666666666,0.7333333333333333,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,15,4,0.44252212665951324,0.09857891744250842,0.12913614800547263,0.7442110207425681,1.2666666666666666,0.26666666666666666,0.7333333333333333,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,15,3,0.4786827753682277,0.071055683173352,0.045059173357608846,0.7684443479776996,0.8,0.4666666666666667,0.5333333333333333,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,15,3,0.6330296446347771,0.01130703255471551,0.4180608170223944,0.8369602706123237,0.7333333333333333,0.4,0.6,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,15,3,0.6533407562273366,0.0082608079051832,0.35063437987229346,0.8795661306292067,0.5333333333333333,0.6,0.4,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,15,疑病,Point-biserial,15,3,0.32909440806565654,0.23102317967351121,-0.17669985125882673,0.7062590720666103,0.7333333333333333,0.4666666666666667,0.5333333333333333,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,16,体重减轻,Point-biserial,15,2,0.07877377755829076,0.7802026793517425,-0.24237514719582395,0.5824582146801474,0.2,0.8,0.2,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,17,自知力,Point-biserial,15,2,0.2700135010125844,0.33041677529230046,-0.3247129062714813,0.7117473452121459,0.26666666666666666,0.7333333333333333,0.26666666666666666,13.4,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Point-biserial,17,4,0.5513199629431443,0.021789976886819898,0.28237080901856815,0.7921202225268664,1.2352941176470589,0.23529411764705882,0.7647058823529411,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,2,有罪感,Point-biserial,17,3,0.294297846346462,0.2515403761477486,-0.17778634220516956,0.6124531031488455,0.8235294117647058,0.35294117647058826,0.6470588235294118,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,3,自杀,Point-biserial,17,4,0.6747833414650395,0.0029625370356920065,0.4868041642400576,0.8415167332836809,1.2352941176470589,0.47058823529411764,0.5294117647058824,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,4,入睡困难,Point-biserial,17,3,0.5996212604234833,0.010952972801982918,0.17749194459192025,0.8581916381182841,0.5294117647058824,0.6470588235294118,0.35294117647058826,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,5,睡眠不深,Point-biserial,17,3,0.3986987011544337,0.11291599302432129,-0.05636706874697732,0.6922532010558526,0.9411764705882353,0.47058823529411764,0.5294117647058824,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,6,早醒,Point-biserial,17,3,0.5089428670794599,0.03693954792497666,0.05021049615858722,0.8223722516849874,0.6470588235294118,0.5882352941176471,0.4117647058823529,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,7,工作和活动,Point-biserial,17,5,0.4714436835163176,0.056084969421459546,0.1887491468545372,0.7077176717485131,1.8823529411764706,0.29411764705882354,0.7058823529411765,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,8,迟滞,Point-biserial,17,3,0.6198312760515616,0.007954156012059208,-0.04557228326639236,0.9052505835569438,0.29411764705882354,0.8235294117647058,0.17647058823529413,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,9,激越,Point-biserial,17,3,0.397768558894786,0.1138361293750408,-0.059694139310782476,0.7461977198853058,0.5294117647058824,0.6470588235294118,0.35294117647058826,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Point-biserial,17,4,0.4376161924228078,0.07896004247377013,0.1365152339646162,0.6841442802890134,1.0588235294117647,0.23529411764705882,0.7647058823529411,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Point-biserial,17,4,0.4376161924228078,0.07896004247377013,0.13605485688345073,0.7000012343257039,1.3529411764705883,0.23529411764705882,0.7647058823529411,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Point-biserial,17,3,0.41575098776185343,0.09696527045125351,-0.006307735238181252,0.7060433628939454,0.7058823529411765,0.5294117647058824,0.47058823529411764,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,13,全身症状,Point-biserial,17,3,0.5970768986395081,0.011386709769803894,0.3649568833396926,0.7845929891534845,0.7647058823529411,0.35294117647058826,0.6470588235294118,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,14,性症状,Point-biserial,17,3,0.636618700010338,0.005998118473045844,0.3681115475745684,0.8482867420696529,0.7058823529411765,0.5294117647058824,0.47058823529411764,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,15,疑病,Point-biserial,17,3,0.2915128996220808,0.25626489452548196,-0.24619835849286228,0.6518625678486696,0.6470588235294118,0.5294117647058824,0.47058823529411764,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,16,体重减轻,Point-biserial,17,3,0.2770932222764504,0.2816036328550341,-0.1381950995710941,0.7370458085116829,0.4117647058823529,0.7647058823529411,0.23529411764705882,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,17,自知力,Point-biserial,17,2,0.47201397173988446,0.05574745059309988,-0.19687155721980876,0.8571455112632986,0.23529411764705882,0.7647058823529411,0.23529411764705882,14.235294117647058,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Point-biserial,15,4,0.5734306701106469,0.02542677729051752,0.335665585662654,0.7870215276386867,1.2,0.3333333333333333,0.6666666666666666,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,2,有罪感,Point-biserial,15,4,0.4322307370069045,0.10761349750434002,0.06235386482308288,0.74514578688255,0.8666666666666667,0.4,0.6,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,3,自杀,Point-biserial,15,4,0.5057183157499634,0.05445139818955915,0.05492624743292432,0.786022393837389,1.2,0.5333333333333333,0.4666666666666667,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,4,入睡困难,Point-biserial,15,3,0.5640457844629109,0.028514836411876444,0.13119543127646832,0.8450200485497407,0.5333333333333333,0.6,0.4,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,15,3,0.49378752148416805,0.06138464024792142,0.17558422418001973,0.7469126294211691,1.0666666666666667,0.3333333333333333,0.6666666666666666,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,15,3,0.3188084868703409,0.24679883085442764,-0.2979997932734122,0.7472554056168081,0.6,0.6,0.4,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,15,5,0.4617929258444156,0.08311670506873345,0.12288948599122626,0.7161148740394327,2.2666666666666666,0.2,0.8,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,15,3,0.593014929778231,0.01980531886805247,0.32112455202311724,0.8093914528384321,0.7333333333333333,0.4666666666666667,0.5333333333333333,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,15,3,0.8693747886070586,2.5625141352994637e-05,0.7251284455431962,0.9516167724851753,0.4666666666666667,0.7333333333333333,0.26666666666666666,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,15,4,0.4619302620335767,0.0830131301875788,0.14204047906020298,0.7384532257356599,1.1333333333333333,0.3333333333333333,0.6666666666666666,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,15,5,0.2928442944379221,0.2894938106462199,0.003052869458331809,0.5587697174311507,1.5333333333333334,0.2,0.8,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,15,3,0.4628853992059757,0.08229533244116102,0.040900082974152714,0.7262239893060166,0.8,0.4,0.6,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,15,3,0.45506336591150726,0.08830526522811165,0.136530640715362,0.7311912997813617,0.9333333333333333,0.26666666666666666,0.7333333333333333,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,15,3,0.7645742268141955,0.0009007980608242941,0.4994163645570687,0.9304937619024829,0.5333333333333333,0.6666666666666666,0.3333333333333333,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,15,疑病,Point-biserial,15,3,0.30264396478061917,0.27289635807571516,-0.07210291444684522,0.6316459061909546,1.0666666666666667,0.3333333333333333,0.6666666666666666,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,16,体重减轻,Point-biserial,15,3,0.15621578232783084,0.5782345931127615,-0.2872446272715075,0.6258325945136045,0.3333333333333333,0.7333333333333333,0.26666666666666666,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,17,自知力,Point-biserial,15,2,0.46193026203357646,0.08301313018757912,-0.12493035129781555,0.7958593437589149,0.3333333333333333,0.6666666666666666,0.3333333333333333,14.2,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Point-biserial,15,4,0.5583818760279746,0.030510778030426025,0.32216034989354425,0.7819973430110452,1.0666666666666667,0.4,0.6,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,2,有罪感,Point-biserial,15,3,0.3927924649077267,0.1475392629260485,-0.03945600101946341,0.7177377429642344,0.7333333333333333,0.4666666666666667,0.5333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,3,自杀,Point-biserial,15,4,0.5166120311821286,0.048638116731795036,0.049142281222676734,0.7879923314290916,0.8,0.6666666666666666,0.3333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,4,入睡困难,Point-biserial,15,3,0.4647401949549602,0.08091406942390125,-0.02116798915432799,0.7552564168652698,0.6,0.6,0.4,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,5,睡眠不深,Point-biserial,15,3,0.4508139930736836,0.09169727458686167,0.10853650162815383,0.7442441856963189,1.2,0.26666666666666666,0.7333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,6,早醒,Point-biserial,15,3,0.210249082457843,0.4519810950533469,-0.4575024592433178,0.6788389599607826,0.4666666666666667,0.6666666666666666,0.3333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,7,工作和活动,Point-biserial,15,5,0.43751031000718893,0.10290959701160263,0.07737151274425602,0.771505059925799,2.1333333333333333,0.2,0.8,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,8,迟滞,Point-biserial,15,3,0.5630782155902672,0.028848614644333723,0.32159470145175545,0.7711392908462926,0.8,0.4666666666666667,0.5333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,9,激越,Point-biserial,15,3,0.6788041805067505,0.005394526238206762,0.38081611907925883,0.881139205091077,0.5333333333333333,0.6666666666666666,0.3333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Point-biserial,15,4,0.4024768149907282,0.13693332860193705,0.05745634333261016,0.7050148264912749,1.0666666666666667,0.3333333333333333,0.6666666666666666,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Point-biserial,15,4,0.246365028936087,0.3760775813337907,-0.057404227779522275,0.5404359384587804,1.3333333333333333,0.2,0.8,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Point-biserial,15,3,0.42684961504423474,0.11255963423802472,-0.012062254368653304,0.7283409977688423,0.8,0.4666666666666667,0.5333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,13,全身症状,Point-biserial,15,3,0.4123923459367219,0.12662216900444898,0.09357528609025875,0.7236521088393167,0.8666666666666667,0.26666666666666666,0.7333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,14,性症状,Point-biserial,15,3,0.6247401307318765,0.012775628886224336,0.20280693393108906,0.8738178291933512,0.5333333333333333,0.6666666666666666,0.3333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,15,疑病,Point-biserial,15,3,0.2635839911684849,0.34250500621276214,-0.2459807717638327,0.6392824653214327,0.9333333333333333,0.4,0.6,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,16,体重减轻,Point-biserial,15,2,-0.09330016583643193,0.7408531916845628,-0.33591522774695814,0.18323467061708484,0.13333333333333333,0.8666666666666667,0.13333333333333333,12.866666666666667,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,17,自知力,Point-biserial,15,2,0.3560405968025115,0.1927470735452846,-0.19044446664648226,0.7714082452037427,0.26666666666666666,0.7333333333333333,0.26666666666666666,12.866666666666667,不可估计
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Point-biserial,49,4,0.4783703289158544,0.0005077839424392611,0.20593251967844045,0.7008380375544855,1.183673469387755,0.24489795918367346,0.7551020408163265,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,2,有罪感,Point-biserial,49,3,0.17178894666497702,0.2378896285297237,-0.15389096282276546,0.5037262156256604,0.8367346938775511,0.24489795918367346,0.7551020408163265,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,3,自杀,Point-biserial,49,4,0.3466914348357129,0.014670764166144322,0.12075761764470669,0.5769145745863891,0.9183673469387755,0.6122448979591837,0.3877551020408163,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,4,入睡困难,Point-biserial,49,3,0.3408216396743181,0.016557143691902265,0.06842384978128874,0.5695680528891568,0.5918367346938775,0.5306122448979592,0.46938775510204084,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,49,3,0.3180005577838655,0.025967946875709098,0.06878237997485447,0.549063487143368,0.8367346938775511,0.3877551020408163,0.6122448979591837,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,49,3,0.4261661538492671,0.0022641877352382886,0.18142348367929562,0.624141900150469,0.42857142857142855,0.6938775510204082,0.30612244897959184,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,49,5,0.4595061312673123,0.0008957354187272546,0.2509697389186246,0.6332974814832977,1.7959183673469388,0.1836734693877551,0.8163265306122449,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,49,3,0.3878670449979877,0.005892789242474491,0.16488346899564552,0.60319542246622,0.4897959183673469,0.6122448979591837,0.3877551020408163,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,49,3,0.4000083411996038,0.004403298698401472,0.14627471273403075,0.6118518114187347,0.673469387755102,0.46938775510204084,0.5306122448979592,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,49,4,0.3160632339342578,0.02694029172840096,0.0707380492814549,0.537659357146365,0.8571428571428571,0.3673469387755102,0.6326530612244898,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,49,4,0.21854461409089676,0.13139528386451765,0.06255916100831455,0.39226663158828873,1.4489795918367347,0.16326530612244897,0.8367346938775511,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,49,3,0.4757300368476206,0.0005508524972174429,0.2535737740663388,0.6557951753916722,0.5102040816326531,0.5714285714285714,0.42857142857142855,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,49,3,0.5538689684874806,3.6525145068865856e-05,0.36419021449020583,0.710939713239897,0.7755102040816326,0.3673469387755102,0.6326530612244898,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,49,3,0.3628668948888767,0.010392383821751883,0.1305232682245249,0.5791036590501678,0.8979591836734694,0.3469387755102041,0.6530612244897959,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,15,疑病,Point-biserial,49,3,-0.06506466678703474,0.6569224241887389,-0.3315290442154332,0.2343445057533729,0.4897959183673469,0.6122448979591837,0.3877551020408163,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,16,体重减轻,Point-biserial,49,3,0.22809981279268918,0.11494753629542387,0.000312270621399828,0.4481030593270087,0.3673469387755102,0.7551020408163265,0.24489795918367346,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,17,自知力,Point-biserial,49,3,0.2069100415361334,0.15373290770162718,-0.11607578956666978,0.48279948115677557,0.24489795918367346,0.7755102040816326,0.22448979591836735,14.89795918367347,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Point-biserial,47,4,0.5594583368163372,4.3488052559651694e-05,0.34468698847127494,0.73586476313884,1.2553191489361701,0.2127659574468085,0.7872340425531915,14.553191489361701,正式
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,2,有罪感,Point-biserial,47,3,0.44001486489517033,0.0019686291963195834,0.2161662116600443,0.6276025941303336,0.9574468085106383,0.23404255319148937,0.7659574468085106,14.553191489361701,正式
